0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
太月园,海淀,101106567367,1350,82003元/平米,1999年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,3室1厅1厨2卫,高楼层 (共18层),164.63㎡,平层,暂无数据,塔楼,西北 南,钢混结构,精装,两梯十户,集中供暖,有,2019-12-18,商品房,2016-10-09,普通住宅,满两年,非共有,无抵押,已上传房本照片
融泽嘉园,昌平,101111712191,680,60466元/平米,2014年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室1厅1厨1卫,低楼层 (共34层),112.46㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2021-05-26,二类经济适用房,2016-03-29,普通住宅,满五年,非共有,无抵押,已上传房本照片
金隅花石匠二期西区,通州,101111898272,489,55049元/平米,2012年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室2厅1厨1卫,高楼层 (共10层),88.83㎡,平层,71.82㎡,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2021-06-11,商品房,2014-11-05,普通住宅,满五年,非共有,有抵押 60万元 建设银行安贞支行 客户偿还,已上传房本照片
方恒东景,通州,101111082430,369,40014元/平米,2013年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室1厅1厨1卫,中楼层 (共29层),92.22㎡,平层,70.78㎡,板楼,南 北,钢混结构,简装,两梯六户,集中供暖,有,2021-04-04,二类经济适用房,2016-03-15,普通住宅,满五年,非共有,无抵押,已上传房本照片
万年花城三期,丰台,101112231605,685,72966元/平米,2006年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,2室1厅1厨1卫,顶层 (共20层),93.88㎡,平层,74.85㎡,板塔结合,南,钢混结构,毛坯,两梯六户,集中供暖,有,2021-07-10,商品房,2008-10-13,普通住宅,满五年,非共有,无抵押,已上传房本照片
天伦锦城,丰台,101112329285,408,53285元/平米,2004年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,2室1厅1厨1卫,中楼层 (共13层),76.57㎡,平层,63.92㎡,板塔结合,西南 北,钢混结构,简装,一梯两户,集中供暖,有,2021-07-18,商品房,2013-08-13,普通住宅,满五年,非共有,有抵押 120万元 客户偿还,已上传房本照片
加州水郡三期,房山,101112232321,416,28688元/平米,2009年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,3室2厅1厨2卫,中楼层 (共14层),145.01㎡,平层,113.86㎡,板塔结合,东 南 西 北,钢混结构,精装,两梯两户,自供暖,有,2021-07-10,商品房,2010-06-08,普通住宅,满五年,共有,无抵押,已上传房本照片
天通西苑三区,昌平,101112034342,428,44097元/平米,2003年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,2室1厅1厨1卫,中楼层 (共32层),97.06㎡,平层,暂无数据,塔楼,西,钢混结构,精装,三梯八户,集中供暖,有,2021-06-23,商品房,2010-04-30,普通住宅,满五年,非共有,无抵押,已上传房本照片
洋桥北里,丰台,101109596532,276,69945元/平米,1988年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,1室1厅1厨1卫,底层 (共6层),39.46㎡,平层,暂无数据,板楼,南,混合结构,毛坯,一梯三户,集中供暖,无,2020-10-22,商品房,2010-03-31,普通住宅,满五年,非共有,无抵押,已上传房本照片
蒲黄榆五巷,丰台,101110121925,316,53119元/平米,1992年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,底层 (共6层),59.49㎡,平层,暂无数据,板楼,东 西,混合结构,简装,一梯两户,集中供暖,无,2020-12-18,已购公房,2000-08-29,普通住宅,满五年,非共有,无抵押,已上传房本照片
田家园小区,房山,101109902165,166,19110元/平米,2003年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室1厅1厨1卫,中楼层 (共6层),86.87㎡,平层,78.21㎡,板楼,南 北,混合结构,精装,一梯两户,集中供暖,无,2020-11-23,商品房,2015-03-23,普通住宅,满五年,共有,有抵押 28万元 工行 业主自还,已上传房本照片
沁园春景,房山,101110499858,166,18987元/平米,2005年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,中楼层 (共6层),87.43㎡,平层,77.23㎡,板楼,南 北,混合结构,简装,一梯两户,集中供暖,无,2021-02-16,商品房,2006-03-08,普通住宅,满五年,非共有,无抵押,已上传房本照片
金色漫香郡北区,大兴,101110368128,460,33108元/平米,2012年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室2厅1厨2卫,中楼层 (共6层),138.94㎡,平层,118.73㎡,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2021-01-19,商品房,2013-12-27,普通住宅,满五年,非共有,有抵押 80万元 建设银行,已上传房本照片
杨庄小区,石景山,101110444528,382,45837元/平米,1991年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,3室1厅1厨1卫,高楼层 (共14层),83.34㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯两户,集中供暖,有,2021-01-30,商品房,2019-05-31,普通住宅,满两年,非共有,有抵押 220万元,已上传房本照片
南纬路2号院,西城,101112325697,742,121700元/平米,1981年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,中楼层 (共12层),60.97㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯六户,集中供暖,有,2021-07-18,商品房,2014-04-15,普通住宅,满五年,非共有,无抵押,已上传房本照片
太平路8号院,海淀,101112365032,573,99826元/平米,1983年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,中楼层 (共6层),57.4㎡,平层,暂无数据,板楼,南 北,混合结构,精装,一梯两户,集中供暖,无,2021-07-22,商品房,2011-05-12,普通住宅,满五年,非共有,无抵押,已上传房本照片
车站北里,大兴,101112708352,355,35589元/平米,1998年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室1厅1厨1卫,中楼层 (共6层),99.75㎡,平层,暂无数据,板楼,南 北,混合结构,简装,一梯两户,集中供暖,无,2021-08-21,商品房,2021-08-20,普通住宅,未满两年,非共有,无抵押,已上传房本照片
小营干休所,海淀,101112467678,745,72854元/平米,2000年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,4室1厅1厨1卫,高楼层 (共18层),102.26㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯八户,集中供暖,有,2021-07-31,二类经济适用房,2014-11-27,普通住宅,满五年,非共有,无抵押,已上传房本照片
旺座中心公寓,朝阳,101112318100,1350,52925元/平米,2005年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,3室2厅1厨2卫,中楼层 (共30层),255.08㎡,平层,185.81㎡,板塔结合,东南,钢混结构,毛坯,四梯九户,集中供暖,有,2021-07-17,商品房,2017-05-27,普通住宅,满两年,非共有,无抵押,已上传房本照片
万象新天天际高尔夫,朝阳,101112476493,799,50139元/平米,2009年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室2厅1厨2卫,低楼层 (共19层),159.36㎡,平层,131.73㎡,板楼,南 北,钢混结构,简装,两梯两户,集中供暖,有,2021-08-01,商品房,2011-06-18,普通住宅,满五年,非共有,有抵押 580万元 个人 金融公司垫资,已上传房本照片
十里堡北里,朝阳,101112322708,335,51987元/平米,1989年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,低楼层 (共6层),64.44㎡,平层,暂无数据,板楼,东,混合结构,毛坯,一梯三户,集中供暖,无,2021-07-18,已购公房,2000-07-25,普通住宅,满五年,非共有,无抵押,已上传房本照片
开阳里六区,丰台,101112457943,668,53139元/平米,2002年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,2室1厅1厨2卫,低楼层 (共24层),125.71㎡,平层,105.07㎡,塔楼,东 南,钢混结构,简装,两梯八户,集中供暖,有,2021-07-30,商品房,2018-07-16,普通住宅,满两年,共有,有抵押 399万元 哈尔滨银行 业主自还,已上传房本照片
通达园,昌平,101112472763,612,46840元/平米,2001年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室1厅1厨2卫,低楼层 (共7层),130.66㎡,平层,暂无数据,板楼,南 北,混合结构,精装,一梯两户,自供暖,无,2021-08-01,商品房,2007-03-27,普通住宅,满五年,非共有,无抵押,已上传房本照片
兴隆家园,朝阳,101112425480,463,62509元/平米,2001年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,2室1厅1厨1卫,低楼层 (共24层),74.07㎡,平层,暂无数据,塔楼,西南,钢混结构,简装,三梯十二户,集中供暖,有,2021-07-27,商品房,2019-08-06,普通住宅,满两年,非共有,无抵押,已上传房本照片
彩虹新城,大兴,101111911205,433,48240元/平米,2008年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室2厅1厨1卫,高楼层 (共17层),89.76㎡,平层,73.75㎡,板楼,南 西,钢混结构,精装,两梯四户,集中供暖,有,2021-06-12,商品房,2016-02-15,普通住宅,满五年,非共有,有抵押 106万元 建设银行 客户偿还,已上传房本照片
百旺茉莉园,海淀,101111000135,1465,113505元/平米,2006年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室2厅1厨2卫,底层 (共5层),129.07㎡,平层,116.17㎡,板楼,南 北,混合结构,精装,一梯两户,自供暖,无,2021-03-28,商品房,2008-05-29,普通住宅,满五年,非共有,无抵押,已上传房本照片
八里庄北里,海淀,101112805838,518,103394元/平米,1996年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,1室1厅1厨1卫,高楼层 (共10层),50.1㎡,平层,暂无数据,板塔结合,南 北,钢混结构,简装,一梯四户,集中供暖,有,2021-08-29,已购公房,2021-08-29,普通住宅,未满两年,非共有,无抵押,已上传房本照片
国风北京二期,朝阳,101112467411,1110,103295元/平米,2006年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室2厅1厨2卫,高楼层 (共13层),107.46㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯三户,自供暖,有,2021-07-31,商品房,2016-10-29,普通住宅,满两年,非共有,有抵押 280万元,已上传房本照片
后现代城D区,朝阳,101112407362,673,78530元/平米,2006年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,2室1厅1厨1卫,中楼层 (共28层),85.7㎡,平层,暂无数据,塔楼,西,钢混结构,精装,三梯九户,集中供暖,有,2021-07-25,商品房,2008-01-10,普通住宅,满五年,非共有,有抵押 150万元 业主自还,已上传房本照片
珠江丽景家园,通州,101112494171,408,43674元/平米,2010年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,3室1厅1厨1卫,高楼层 (共11层),93.42㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,一梯三户,集中供暖,有,2021-08-02,定向安置房,2016-07-20,普通住宅,满五年,非共有,无抵押,已上传房本照片
观澜国际,海淀,101112464510,1860,108677元/平米,2003年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室2厅1厨2卫,中楼层 (共17层),171.15㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,自供暖,有,2021-07-31,商品房,2006-08-16,普通住宅,满五年,非共有,无抵押,已上传房本照片
