0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
芳村大道西,荔湾,108401636784,230,33431元/平米,1995年建/塔楼,2室1厅1厨1卫,高楼层 (共9层),68.8㎡,平层,61.83㎡,塔楼,东南,钢混结构,精装,一梯四户,有,2020-09-25,商品房,2016-08-23,普通住宅,满五年,共有,有抵押 40万元,已上传房本照片,,,
岭南新世界,白云,108402502390,599,52083元/平米,2008年建/塔楼,4室2厅1厨2卫,中楼层 (共16层),115.01㎡,平层,95.06㎡,塔楼,东南,钢混结构,简装,两梯五户,有,2021-07-30,商品房,2018-06-01,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
正升雅境,白云,108402148961,280,39096元/平米,2012年建/塔楼,2室1厅1厨1卫,中楼层 (共19层),71.62㎡,平层,56.78㎡,塔楼,东,钢混结构,精装,两梯八户,有,2021-04-10,商品房,2014-06-23,普通住宅,满五年,非共有,有抵押 170万元 浦发银行 业主自还,已上传房本照片,,,
新鸿基御华园,花都,108401758496,160,16178元/平米,2013年建/板塔结合,3室2厅1厨1卫,低楼层 (共31层),98.9㎡,平层,78.62㎡,板塔结合,东北,钢混结构,精装,三梯六户,有,2020-11-12,商品房,1997-04-01,普通住宅,满五年,共有,有抵押 93万元 业主自还,已上传房本照片,,,
白天鹅花园,白云,108402433048,258,33735元/平米,2003年建/塔楼,2室2厅1厨1卫,高楼层 (共9层),76.48㎡,平层,暂无数据,塔楼,西,钢混结构,精装,一梯六户,有,2021-07-09,商品房,2006-01-04,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
海景大厦,天河,108402197619,255,47328元/平米,2001年建/塔楼,2室1厅1厨1卫,低楼层 (共40层),53.88㎡,平层,暂无数据,塔楼,西,钢混结构,精装,两梯十三户,有,2021-04-25,商品房,2015-08-25,普通住宅,满五年,非共有,有抵押 40万元 业主自还,已上传房本照片,,,
群星新邨,增城,108402108633,180,20997元/平米,2012年建/塔楼,2室2厅1厨1卫,中楼层 (共21层),85.73㎡,平层,66.38㎡,塔楼,北,钢混结构,精装,两梯五户,有,2021-03-28,商品房,2018-04-20,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
翠馨华庭,海珠,108400729979,188,44709元/平米,2003年建/塔楼,3室1厅1厨1卫,中楼层 (共24层),42.05㎡,复式,32.23㎡,塔楼,南,钢混结构,精装,三梯二十六户,有,2019-10-09,商品房,2010-11-11,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
盈翠华庭,白云,108400940009,225,34504元/平米,2001年建/塔楼,2室1厅1厨1卫,高楼层 (共7层),65.21㎡,平层,58.4㎡,塔楼,东,钢混结构,简装,一梯六户,无,2020-01-13,商品房,2015-10-12,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
国利大厦,越秀,108402246339,680,42916元/平米,2000年建/塔楼,4室2厅1厨2卫,高楼层 (共30层),158.45㎡,复式,暂无数据,塔楼,西南,钢混结构,简装,四梯十六户,有,2021-05-12,商品房,2015-05-22,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
富力盈力大厦,天河,108401391063,480,34060元/平米,2005年建/板塔结合,3室1厅1厨2卫,低楼层 (共30层),140.93㎡,平层,107.55㎡,板塔结合,东南,钢混结构,精装,六梯二十三户,有,商水,商电,3.45元/m3,2020-07-06,商品房,2010-08-18,商住两用,满五年,非共有,无抵押,已上传房本照片
星誉花园,番禺,108402143800,382,32508元/平米,2011年建/塔楼,3室2厅1厨2卫,低楼层 (共18层),117.51㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,2021-04-09,商品房,2016-04-09,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
锦绣新天地,增城,108402483010,175,19495元/平米,2011年建/塔楼,3室2厅1厨1卫,中楼层 (共16层),89.77㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯六户,有,2021-07-24,商品房,2013-12-02,普通住宅,满五年,共有,有抵押 20万元 公积金,已上传房本照片,,,
富力桃园,白云,108402339912,420,42144元/平米,2004年建/塔楼,3室2厅1厨2卫,中楼层 (共16层),99.66㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯八户,有,2021-06-10,商品房,2011-03-30,普通住宅,满五年,非共有,有抵押 200万元 金融公司垫资,已上传房本照片,,,
祈福辉煌台,花都,108400425461,128,15001元/平米,2012年建/塔楼,2室2厅1厨1卫,中楼层 (共28层),85.33㎡,平层,68.76㎡,塔楼,北,钢混结构,精装,三梯八户,有,2019-05-14,商品房,2016-12-13,普通住宅,满两年,共有,无抵押,已上传房本照片,,,
晓港东三马路,海珠,108401892461,168,27614元/平米,未知年建/塔楼,2室1厅1厨1卫,低楼层 (共9层),60.84㎡,平层,54.97㎡,塔楼,北,钢混结构,简装,一梯九户,无,2021-01-04,房改房,2014-09-18,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
南兴花园(天河区),天河,108402503022,339,38432元/平米,2004年建/塔楼,3室2厅1厨1卫,中楼层 (共12层),88.21㎡,平层,78.14㎡,塔楼,东南,钢混结构,简装,一梯四户,有,2021-07-30,商品房,2006-06-20,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
银山尚橙,海珠,108402480345,430,54840元/平米,2013年建/塔楼,2室2厅1厨1卫,高楼层 (共28层),78.41㎡,平层,63.12㎡,塔楼,南 北,钢混结构,精装,三梯二十一户,有,2021-07-24,商品房,2015-11-24,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
云山诗意,白云,108401912793,350,46035元/平米,2008年建/塔楼,2室2厅1厨1卫,高楼层 (共18层),76.03㎡,平层,暂无数据,塔楼,北,钢混结构,简装,两梯六户,有,2021-01-12,商品房,2016-05-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
花生寮,天河,108402430976,100,26477元/平米,未知年建/塔楼,2室1厅1厨1卫,低楼层 (共8层),37.77㎡,平层,暂无数据,塔楼,东南,混合结构,简装,一梯六户,暂无数据,2021-07-08,商品房,2009-10-29,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
亚运城运动员村三区,番禺,108401930621,275,28673元/平米,未知年建/塔楼,2室2厅1厨1卫,高楼层 (共11层),95.91㎡,平层,73.29㎡,塔楼,东南 南,钢混结构,精装,一梯两户,有,2021-01-19,商品房,2012-10-10,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
源海御苑,海珠,108402404979,490,43521元/平米,2012年建/塔楼,3室1厅1厨1卫,低楼层 (共31层),112.59㎡,平层,87.54㎡,塔楼,东,钢混结构,精装,两梯六户,有,2021-07-01,商品房,2014-01-13,普通住宅,满五年,共有,有抵押 200万元 业主自还,已上传房本照片,,,
白云花园,白云,108402425571,175,21930元/平米,1993年建/塔楼,3室1厅1厨1卫,高楼层 (共9层),79.8㎡,平层,暂无数据,塔楼,北,钢混结构,精装,一梯四户,无,2021-07-07,商品房,2017-12-04,普通住宅,满两年,共有,有抵押 70万元,已上传房本照片,,,
宏康花园四期康慧苑,黄埔,108402206398,214,21093元/平米,未知年建/塔楼,3室2厅1厨2卫,高楼层 (共7层),101.46㎡,错层,87.75㎡,塔楼,南 北,钢混结构,精装,一梯四户,无,2021-04-28,商品房,2010-07-13,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
嘉诚国际公寓,天河,108402032301,750,47037元/平米,2007年建/塔楼,3室1厅2厨2卫,中楼层 (共29层),159.45㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,六梯二十五户,有,2021-03-06,商品房,2015-10-29,普通住宅,满五年,非共有,有抵押 100万元,已上传房本照片,,,
富丽广场,番禺,108402093094,175,27822元/平米,2001年建/板塔结合,2室2厅1厨1卫,中楼层 (共6层),62.9㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,一梯八户,无,2021-03-24,商品房,2014-07-24,普通住宅,满五年,非共有,有抵押 50万元 业主自还,已上传房本照片,,,
金湖雅苑,白云,108401644618,146,28929元/平米,1999年建/塔楼,2室2厅1厨1卫,低楼层 (共9层),50.47㎡,平层,44.58㎡,塔楼,西南,钢混结构,简装,一梯五户,无,2020-09-28,商品房,2003-12-10,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
白云山中药厂宿舍,白云,108402444488,230,29233元/平米,2011年建/塔楼,3室1厅1厨1卫,高楼层 (共6层),78.68㎡,平层,72.55㎡,塔楼,东南,钢混结构,精装,一梯四户,无,2021-07-12,房改房,2015-09-19,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
谷围新村,番禺,108402025150,630,33330元/平米,未知年建/暂无数据,5室3厅1厨3卫,低楼层 (共3层),189.02㎡,复式,暂无数据,暂无数据,南 北,钢混结构,简装,一梯一户,暂无数据,2021-03-05,商品房,2014-10-14,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
双子星城,海珠,108401891590,385,46191元/平米,2005年建/塔楼,3室2厅1厨2卫,高楼层 (共12层),83.35㎡,复式,暂无数据,塔楼,南,钢混结构,精装,一梯五户,有,2021-01-03,商品房,2018-05-25,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
大德路,越秀,108402031216,275,45926元/平米,未知年建/塔楼,3室1厅1厨1卫,高楼层 (共9层),59.88㎡,平层,暂无数据,塔楼,北,钢混结构,精装,一梯五户,有,2021-03-06,商品房,2015-03-09,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
恒荔湾畔,荔湾,108402265941,430,56699元/平米,2008年建/塔楼,2室1厅1厨1卫,高楼层 (共34层),75.84㎡,平层,暂无数据,塔楼,北,钢混结构,精装,三梯六户,有,2021-05-18,商品房,2015-08-12,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
叠彩园,海珠,108402366173,550,69454元/平米,2002年建/塔楼,3室1厅1厨2卫,高楼层 (共13层),79.19㎡,平层,65.8㎡,塔楼,南,钢混结构,精装,一梯六户,有,2021-06-19,商品房,2014-09-03,普通住宅,满五年,共有,有抵押 200万元,已上传房本照片,,,
万科幸福誉,黄埔,108402574682,245,33266元/平米,未知年建/板塔结合,2室2厅1厨1卫,中楼层 (共18层),73.65㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,两梯六户,有,2021-08-20,商品房,2019-10-09,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,,
中山一路,越秀,108402248216,645,71405元/平米,未知年建/塔楼,3室1厅1厨1卫,中楼层 (共19层),90.33㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯七户,有,2021-05-13,商品房,2017-05-10,普通住宅,满两年,非共有,有抵押 60万元,已上传房本照片,,,
兰亭颖园,海珠,108402277849,499,57324元/平米,2000年建/塔楼,2室2厅1厨1卫,中楼层 (共12层),87.05㎡,平层,77.78㎡,塔楼,东,钢混结构,精装,一梯四户,有,2021-05-22,商品房,2011-11-25,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
富华园,番禺,108402366156,170,19665元/平米,2002年建/塔楼,3室1厅1厨1卫,高楼层 (共8层),86.45㎡,平层,79.62㎡,塔楼,东南,钢混结构,简装,一梯三户,无,2021-06-19,商品房,2010-01-10,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
翡翠绿洲湖绣苑,增城,108402005752,236,23839元/平米,2015年建/塔楼,3室2厅1厨1卫,低楼层 (共25层),99㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯四户,有,2021-02-28,商品房,2016-06-30,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
黄埔大道中锦明街,天河,108401134984,385,47880元/平米,1999年建/塔楼,2室2厅1厨1卫,高楼层 (共9层),80.41㎡,平层,74.38㎡,塔楼,南,钢混结构,简装,一梯四户,有,2020-04-24,房改房,2010-12-19,普通住宅,满五年,非共有,有抵押 180万元 中信银行 金融公司垫资,已上传房本照片,,,
东鹏花园三期,荔湾,108400840428,240,24743元/平米,1999年建/塔楼,3室2厅1厨1卫,中楼层 (共9层),97㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,一梯六户,无,2019-11-29,商品房,2001-07-25,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
锦绣半岛金月湾,番禺,108402172486,430,33939元/平米,2009年建/塔楼,3室2厅2厨2卫,中楼层 (共18层),126.7㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯四户,有,2021-04-17,商品房,2015-05-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
白云畔山花园圣地摩坊,白云,108401413739,245,38115元/平米,2003年建/塔楼,2室1厅1厨1卫,中楼层 (共8层),64.28㎡,平层,暂无数据,塔楼,西,钢混结构,精装,一梯七户,有,2020-07-12,商品房,2016-03-29,普通住宅,满五年,共有,有抵押 80万元 农业银行 金融公司垫资,已上传房本照片,,,
广州煤研所宿舍,越秀,108402238515,234,29044元/平米,未知年建/暂无数据,3室2厅1厨1卫,中楼层 (共9层),80.57㎡,平层,暂无数据,暂无数据,南 北,钢混结构,简装,一梯两户,有,2021-05-09,商品房,2017-05-04,普通住宅,满两年,非共有,有抵押 80万元 客户偿还,已上传房本照片,,,
富力半岛花园,白云,108402447197,253,38924元/平米,2002年建/塔楼,3室1厅1厨1卫,中楼层 (共18层),65㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,两梯八户,有,2021-07-13,商品房,2014-10-17,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
富力半岛花园,白云,108402180778,212,32727元/平米,1998年建/塔楼,3室1厅1厨1卫,高楼层 (共7层),64.78㎡,平层,暂无数据,塔楼,东北,钢混结构,其他,一梯六户,无,2021-04-20,商品房,2012-08-21,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
海悦大厦,海珠,108402445224,360,43379元/平米,2000年建/塔楼,2室1厅1厨1卫,中楼层 (共30层),82.99㎡,平层,67.79㎡,塔楼,西南,钢混结构,精装,两梯十四户,有,2021-07-13,商品房,2004-07-01,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
白云花园,白云,108402514309,198,25375元/平米,1993年建/塔楼,3室1厅1厨1卫,高楼层 (共9层),78.03㎡,平层,71.45㎡,塔楼,北,钢混结构,精装,一梯五户,有,2021-08-03,商品房,2012-09-25,普通住宅,满五年,共有,有抵押 20万元 建设银行 业主自还,已上传房本照片,,,
东怡新区东雅园,番禺,108402422622,355,26073元/平米,2000年建/塔楼,4室1厅1厨2卫,中楼层 (共12层),136.16㎡,平层,124.88㎡,塔楼,南 北,钢混结构,简装,一梯四户,有,2021-07-06,商品房,2017-05-12,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
江南西路,海珠,108402409320,300,45455元/平米,未知年建/塔楼,2室1厅1厨1卫,低楼层 (共18层),66㎡,平层,暂无数据,塔楼,北,钢混结构,简装,两梯八户,有,2021-07-02,房改房,2015-01-19,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
君华香柏广场,白云,108402275645,450,58947元/平米,2010年建/塔楼,2室1厅1厨1卫,中楼层 (共30层),76.34㎡,平层,61.38㎡,塔楼,东南,钢混结构,简装,三梯七户,有,2021-05-21,商品房,2014-06-20,普通住宅,满五年,非共有,有抵押 100万元,已上传房本照片,,,
怡新花园,白云,108402269910,532,48844元/平米,2007年建/塔楼,3室2厅1厨2卫,高楼层 (共12层),108.92㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,2021-05-19,商品房,2015-12-14,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
汇侨新城南区,白云,108402450759,295,32461元/平米,2000年建/塔楼,3室1厅1厨1卫,高楼层 (共17层),90.88㎡,平层,暂无数据,塔楼,东 东南,钢混结构,精装,两梯八户,有,2021-07-14,商品房,2011-10-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
嘉鸿花园,海珠,108402098018,289,39277元/平米,1999年建/塔楼,2室2厅1厨1卫,中楼层 (共12层),73.58㎡,平层,59.28㎡,塔楼,东南,钢混结构,精装,一梯十户,有,2021-03-25,商品房,2014-12-09,普通住宅,满五年,非共有,有抵押 65万元 工商银行 业主自还,已上传房本照片,,,
侨乐新村,天河,108401952939,290,29753元/平米,1995年建/塔楼,3室2厅1厨1卫,中楼层 (共8层),97.47㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,一梯七户,无,2021-01-29,商品房,2017-10-17,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
星河山海湾,南沙,108402431146,468,37621元/平米,未知年建/塔楼,3室2厅1厨2卫,中楼层 (共33层),124.4㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯五户,有,2021-07-08,商品房,2016-04-20,普通住宅,满五年,非共有,有抵押 77万元 客户偿还,已上传房本照片,,,
凯德山海连城,番禺,108400659421,180,20803元/平米,未知年建/塔楼,2室2厅1厨1卫,中楼层 (共33层),86.53㎡,平层,暂无数据,塔楼,南 东北,钢混结构,精装,两梯六户,有,2019-09-05,商品房,2019-09-02,普通住宅,满两年,共有,无抵押,已上传房本照片,,,
顺德碧桂园芷兰湾,番禺,108402224607,152,15752元/平米,2009年建/塔楼,3室2厅1厨2卫,低楼层 (共11层),96.5㎡,平层,80.22㎡,塔楼,东北,钢混结构,精装,两梯四户,有,2021-05-05,商品房,2010-07-12,普通住宅,满五年,非共有,有抵押 38万元 农行 业主自还,已上传房本照片,,,
南湖半山东苑,白云,108402195789,240,25754元/平米,2005年建/塔楼,2室2厅1厨1卫,低楼层 (共18层),93.19㎡,平层,暂无数据,塔楼,北,钢混结构,精装,两梯四户,有,2021-04-25,商品房,2014-04-30,普通住宅,满五年,非共有,有抵押 70万元 中国农业银行 业主自还,已上传房本照片,,,
